HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.TranscriptionTexts,Approve,Reject
386T3MLZLNPNTU4HM8SRK7TIU8480C,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:51 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:09 PDT 2015,,,358UUM7WR0XAFUHQWJO1ENTUGI8R7L,A31A4YKVSOYRVS,Approved,Mon Oct 12 13:19:20 PDT 2015,Mon Oct 12 13:21:00 PDT 2015,Tue Oct 13 01:21:00 PDT 2015,Mon Oct 12 23:43:11 PDT 2015,,,100,100% (38/38),100% (38/38),100% (38/38),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0548.gif,"add a horizontal row of five blocks
on the top of the furthest right block, add one block
on the left side of that previous block, add a stack of three blocks
under the furthest left block on the original row, add another block",X,
386T3MLZLNPNTU4HM8SRK7TIU8480C,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:51 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:09 PDT 2015,,,36TFCYNS454R5F9EIRG5UI4CV2LXHL,A1MYLQQL8BBOYT,Approved,Mon Oct 12 12:58:45 PDT 2015,Mon Oct 12 12:59:04 PDT 2015,Tue Oct 13 00:59:04 PDT 2015,Mon Oct 12 22:23:31 PDT 2015,,,19,100% (100/100),100% (100/100),100% (100/100),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0548.gif,"Place a row of five blocks.
Below the first block, place a block.
Above the fourth block, place a column of three blocks.
Above the fifth block, place a block.",X,
3O0M2G5VC6W46N5SA1L7W6E6VQ249D,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:29 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:40 PDT 2015,,,32EYX73OY13CD5TM9RHCOF7EOT2URN,A1MYLQQL8BBOYT,Approved,Mon Oct 12 12:56:55 PDT 2015,Mon Oct 12 12:57:42 PDT 2015,Tue Oct 13 00:57:42 PDT 2015,Mon Oct 12 22:24:12 PDT 2015,,,47,100% (100/100),100% (100/100),100% (100/100),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0050.gif,"Place a row of three blocks.
Above the first block, place a block.
Below the first block, place a block.
Below the second block, place a block.
Above the third block, place a column of two blocks.
Below the third block, place a block.
To the right of the block you just placed, place a block.",X,
3O0M2G5VC6W46N5SA1L7W6E6VQ249D,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:29 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:40 PDT 2015,,,3ZV9H2YQQE1XM7XPT1VHO5PV3VJW36,A1T6EY2JB6S5ZZ,Approved,Mon Oct 12 10:58:34 PDT 2015,Mon Oct 12 10:59:50 PDT 2015,Mon Oct 12 22:59:50 PDT 2015,2015-10-13 06:00:19 UTC,,,76,100% (40/40),100% (40/40),100% (40/40),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0050.gif,"Place four blocks going right.
Place two blocks going up from the first block placed.
Place one block going up from the second to first block placed in the first set.
Place three blocks going up from the second to last block placed in the first set.",X,
372AGES0I4Z18PPOOTNYK2BYU7CRX1,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:00 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:08 PDT 2015,,,33JKGHPFYDO8LZWL7I99OLLAAAENM4,A24ZCFIA6MPZ84,Approved,Mon Oct 12 13:26:39 PDT 2015,Mon Oct 12 16:16:01 PDT 2015,Tue Oct 13 04:16:01 PDT 2015,2015-10-13 11:20:17 UTC,,,10162,100% (68/68),100% (68/68),100% (68/68),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0734.gif,"Place a column of four blocks in the middle of the page
place a row of two blocks on the right side of the first block from the bottom of the column of four
Place two blocks on the left side and two blocks on the right side of the bottom most block of the column of four",X,
3IZPORCT1F34MZP9JP5CHGN46HTRH8,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:47 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:56 PDT 2015,,,32M8BPYGAUGGFOP8ZZYM685WSPRGIS,AN3KR7C1SLYY3,Approved,Mon Oct 12 10:49:09 PDT 2015,Mon Oct 12 10:50:00 PDT 2015,Mon Oct 12 22:50:00 PDT 2015,Mon Oct 12 22:23:57 PDT 2015,,,51,100% (101/101),100% (101/101),100% (101/101),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0926.gif,"place four blocks horizontally
place a block above the leftmost block
place two blocks above the rightmost block
place a block to the left of the topmost block
place a block below the bottom right block
place a block to the right of the previous block",X,
3QXFBUZ4ZKAI2VMF3DIZ1RYNYGKUGG,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:46 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:49 PDT 2015,,,3300DTYQT3BVC8H06CD7F7B66J1QEW,A2WKZI3JQCE3Z6,Approved,Mon Oct 12 12:05:48 PDT 2015,Mon Oct 12 12:32:48 PDT 2015,Tue Oct 13 00:32:48 PDT 2015,Mon Oct 12 22:24:21 PDT 2015,,,1620,100% (134/134),100% (134/134),100% (134/134),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0472.gif,"Place a block.
Place a block to the right of it.
Repeat.
Move to the right and place 3 blocks vertically, starting next to the prior block to the left.
Move to the right and place 4 blocks vertically, starting next to the 2nd highest block in the prior column.",X,
3QXFBUZ4ZKAI2VMF3DIZ1RYNYGKUGG,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:46 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:49 PDT 2015,,,3NPI0JQDAPZC1FYIWUNDEOLX4XATP6,A3H6EW539UJPJF,Approved,Mon Oct 12 13:13:39 PDT 2015,Mon Oct 12 13:35:43 PDT 2015,Tue Oct 13 01:35:43 PDT 2015,Mon Oct 12 23:43:16 PDT 2015,,,1324,100% (25/25),100% (25/25),100% (25/25),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0472.gif,"start with a horizontal row of 4 blocks
above the fourth block, place 2 vertical blocks
To the right of these 2 new vertical blocks, place one block
In the right most vertical column, place 2 more blocks vertically above it",X,
3EQPA8A374Q9FW6QH62AFW5ISQGJZY,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:46 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:52 PDT 2015,,,3TUI152ZZCHWS7NOUOIS8NSCHAQ1QH,A2O31IKB0RQXPE,Approved,Mon Oct 12 11:12:53 PDT 2015,Mon Oct 12 11:14:10 PDT 2015,Mon Oct 12 23:14:10 PDT 2015,Mon Oct 12 22:23:47 PDT 2015,,,77,100% (100/100),100% (100/100),100% (100/100),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0901.gif,"For the first row place four blocks horizontally next to each other. 
Place two blocks vertically, directly above the second block from the left in the first row. 
Place three blocks vertically, directly above the right block in the first row. 
Place one block directly below the right block in the first row.",X,
3EQPA8A374Q9FW6QH62AFW5ISQGJZY,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:46 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:52 PDT 2015,,,3U088ZLJVLN15FYSAEDYM7RO0JG0WW,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:14:27 PDT 2015,Mon Oct 12 13:15:17 PDT 2015,Tue Oct 13 01:15:17 PDT 2015,Mon Oct 12 22:23:48 PDT 2015,,,50,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0901.gif,"Start with any block, if a block is already filled in, keep it filled in",X,
36U4VBVNQO79RLVTJOCB0VCU0PVURC,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:55 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:38 PDT 2015,,,3WYP994K18L08VF7R4B3G5MVOU0Y6S,AN3KR7C1SLYY3,Approved,Mon Oct 12 13:06:55 PDT 2015,Mon Oct 12 13:09:05 PDT 2015,Tue Oct 13 01:09:05 PDT 2015,Mon Oct 12 22:23:25 PDT 2015,,,130,100% (101/101),100% (101/101),100% (101/101),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0626.gif,"place four blocks horizontally 
place two blocks horizontally above the middle two blocks
place two blocks vertically below the bottom right blocks
place two blocks vertically to the right of the previous two blocks",X,
36U4VBVNQO79RLVTJOCB0VCU0PVURC,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:55 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:38 PDT 2015,,,3QECW5O0KIV885GZCFEZGIGGDX9T5K,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:20:54 PDT 2015,Mon Oct 12 13:21:15 PDT 2015,Tue Oct 13 01:21:15 PDT 2015,Mon Oct 12 22:23:25 PDT 2015,,,21,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0626.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block to the right of the last block
Put a block above the last block
Put a block to the right of the last block
Put a block below the last block
Put a block to the right of the last block
Put a block below the last block
Put a block below the last block
Put a block to the right of the last block
Put a block above the last block",X,
34KYK9TV2R26W1M0YMVLLFP2X67BS0,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:44 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:48 PDT 2015,,,3PDJHANYK6AEM0PIH47FU5RSYYE6HS,A1OQ3KL56KMQSU,Approved,Mon Oct 12 11:41:59 PDT 2015,Mon Oct 12 11:43:06 PDT 2015,Mon Oct 12 23:43:06 PDT 2015,2015-10-13 06:45:18 UTC,,,67,100% (31/31),100% (31/31),100% (31/31),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0878.gif,"Place 4 blocks in a row.
Place 1 block under the first block from the left.
Place 1 block above the second block from the left.
Place 3 blocks above the third block from the left.
Place 1 block under the fourth block from the left.",X,
34KYK9TV2R26W1M0YMVLLFP2X67BS0,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:44 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:48 PDT 2015,,,3F1567XTNXZEHCQJY1XLNTAVFMEQ9F,A3579N2TITA69M,Approved,Mon Oct 12 11:17:56 PDT 2015,Mon Oct 12 11:23:45 PDT 2015,Mon Oct 12 23:23:45 PDT 2015,Mon Oct 12 22:23:20 PDT 2015,,,349,100% (67/67),100% (65/65),100% (65/65),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0878.gif,"Place a row of four blocks in the middle of the page
Place a block below the first block.
place two blocks above the 2nd block of the row of four
place three blocks above the third block of the row of four
place a blow below the 5th block of the row of four.",X,
33J5JKFMK6SPGQ3ARPRA8WCPRQ8Q3Y,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:29 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:29 PDT 2015,,,39GAF6DQWSUOXFJ5GNC2EARKY27V17,A3579N2TITA69M,Approved,Mon Oct 12 11:31:44 PDT 2015,Mon Oct 12 11:34:23 PDT 2015,Mon Oct 12 23:34:23 PDT 2015,Mon Oct 12 22:23:19 PDT 2015,,,159,100% (67/67),100% (65/65),100% (65/65),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0281.gif,"place a row of three in the middle of the page
place two blocks are the first block in the row you just made
place a block above the last block of the row of three
place a column of four blocks with the bottom box of the column to the right of the last box you just placed",X,
33J5JKFMK6SPGQ3ARPRA8WCPRQ8Q3Y,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:29 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:29 PDT 2015,,,3OCHAWUVGPEI75AMOCJ27AK4NJIKX5,A36SM7QM8OK3H6,Approved,Mon Oct 12 11:54:12 PDT 2015,Mon Oct 12 11:55:20 PDT 2015,Mon Oct 12 23:55:20 PDT 2015,2015-10-13 07:00:17 UTC,,,68,100% (13/13),100% (13/13),100% (13/13),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0281.gif,"place a column of 3 blocks
place 2 blocks to the right of the last block of that column of 3 blocks
place 1 block above the last block on the right side of that row
place a column of 4 blocks next to that 1 block you just placed",X,
3UEDKCTP9VKL6662GWA3PRCWXM3K76,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:03 PDT 2015,,,31Z0PCVWUL9NV9UI08TWE2UC4317TA,AWW4I36TBGE2D,Approved,Mon Oct 12 12:44:50 PDT 2015,Mon Oct 12 12:45:43 PDT 2015,Tue Oct 13 00:45:43 PDT 2015,Mon Oct 12 22:24:33 PDT 2015,,,53,100% (76/76),100% (76/76),100% (76/76),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0529.gif,"Place a row 3 blocks across
Stack 2 blocks above and 1 block below the 1st block in the row
Stack 1 block underneath the middle block in the row
Stack 3 blocks on top of the last block in the row",X,
3UEDKCTP9VKL6662GWA3PRCWXM3K76,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:03 PDT 2015,,,3I33IC7ZWGWBUCY3OWLKN6NC5YVA2D,A3GMT4AGHPT362,Approved,Mon Oct 12 12:54:08 PDT 2015,Mon Oct 12 12:56:38 PDT 2015,Tue Oct 13 00:56:38 PDT 2015,Mon Oct 12 22:24:32 PDT 2015,,,150,100% (53/53),100% (53/53),100% (53/53),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0529.gif,"Place three blocks in a row
Place one block under the leftmost block of the previous step
Place one block directly to the right of the block from the previous step
Place two blocks in a column above the leftmost block from step one
Place three blocks in a column above the rightmost block from step one",X,
32TZXEA1OLEMHI2X6O6EH0WNXED140,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:26 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:26 PDT 2015,,,3ZGVPD4G6UB6FJ0OJ3LF5MNBEW0TZA,A307VPJJWQPJM9,Approved,Mon Oct 12 11:01:56 PDT 2015,Mon Oct 12 11:03:08 PDT 2015,Mon Oct 12 23:03:08 PDT 2015,2015-10-13 06:05:17 UTC,,,72,100% (14/14),100% (14/14),100% (14/14),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0239.gif,"Place a block one grid space below the center.
Place a block below it (from now on ""it"" means the previously placed block).
Place a block to the left of it.
Place a block two grid spaces to the right of it.
Place a block above it.
Place a block to the right of it.
Place a block below it.
Place a block two grid spaces above it.
Place a block above it.
Place a block above it.",X,
32TZXEA1OLEMHI2X6O6EH0WNXED140,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:26 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:26 PDT 2015,,,3A7Y0R2P2PINWL446RJQ6VKR8UIXJJ,AOAZMLP27GD81,Approved,Mon Oct 12 12:00:10 PDT 2015,Mon Oct 12 13:19:56 PDT 2015,Tue Oct 13 01:19:56 PDT 2015,Mon Oct 12 22:23:14 PDT 2015,,,4786,100% (98/98),100% (98/98),100% (98/98),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0239.gif,"Place five blocks vertically
Place three blocks horizontally to the left of the lowest block
Place two blocks horizontally to the left of the second block from the bottom",X,
